date,open,high,low,close,volume
2010-10-28,20350,20600,20050,20200,841495
2010-10-29,20350,20350,19600,19850,889344
2010-11-01,19900,20550,19700,20450,861294
2010-11-02,20250,20400,19900,20150,565735
2010-11-03,20350,20900,20300,20400,1318433
2010-11-04,20600,20850,20000,20150,939275
2010-11-05,20800,21150,20550,20550,1654283
2010-11-08,20700,21000,20450,20850,811713
2010-11-09,20850,21000,20650,20800,583631
2010-11-10,20750,21700,20750,21500,1585717
2010-11-11,21350,22100,21250,21450,1993406
2010-11-12,21800,21850,20100,20450,2386594
2010-11-15,20300,20550,19900,20400,920816
2010-11-16,20250,20350,19400,19800,1252423
2010-11-17,19400,20250,19250,19750,1009674
2010-11-18,19800,20350,19750,20250,598565
2010-11-19,20300,20400,20050,20350,545592
2010-11-22,20500,20550,20050,20200,704871
2010-11-23,20200,20350,19700,19900,691467
2010-11-24,19300,19850,19300,19600,1160527
2010-11-25,19850,19900,19200,19550,1165999
2010-11-26,19550,19700,19150,19450,540718
2010-11-29,19400,19500,18700,18900,1114703
2010-11-30,18750,19350,18750,19150,874977
2010-12-01,19150,19300,18750,19100,706218
2010-12-02,19500,19700,19400,19400,832287
2010-12-03,19650,19650,18850,19050,1398168
2010-12-06,19150,19150,18700,18900,643852
2010-12-07,18900,19750,18900,19550,1540577
2010-12-08,19500,20050,19400,19850,1409169
2010-12-09,20050,20550,19950,20400,1416850
2010-12-10,20400,21200,20300,21150,1758788
2010-12-13,21500,21700,21100,21500,1179439
2010-12-14,21450,21800,21350,21550,1077578
2010-12-15,21650,22350,21400,21950,1704987
2010-12-16,21750,22100,21300,21750,1262445
2010-12-17,22000,24000,21800,23300,3957192
2010-12-20,22850,24400,22750,24150,2812483
2010-12-21,24800,24850,23600,23700,1796281
2010-12-22,23500,23950,23100,23900,1179587
2010-12-23,23900,24150,23300,23350,784973
2010-12-24,23250,24150,23000,23400,1451841
2010-12-27,23200,23800,22450,22500,1502816
2010-12-28,22600,23200,22350,22500,1006878
2010-12-29,22900,23300,22550,22650,1548849
2010-12-30,22600,23750,22550,23600,1699351
2011-01-03,23700,23800,23100,23450,1089957
2011-01-04,23750,23750,23050,23150,1651441
2011-01-05,23050,23200,22350,22600,1980780
2011-01-06,22850,22900,22100,22550,2006400
2011-01-07,22500,22850,22300,22800,885740
2011-01-10,22800,23150,22600,22750,1142035
2011-01-11,22750,23550,22500,23400,1978568
2011-01-12,23500,23700,23000,23150,1733364
2011-01-13,23300,23950,22900,23200,3258845
2011-01-14,23350,23600,22800,23550,1936231
2011-01-17,23650,24250,23550,23550,2986279
2011-01-18,23550,24600,23350,24150,2699838
2011-01-19,24550,24650,23350,23750,2528945
2011-01-20,23550,24200,23350,23800,1719088
2011-01-21,23600,23700,22400,22500,2177695
2011-01-24,22300,22900,22300,22700,861316
2011-01-25,22950,23000,21950,22250,1146119
2011-01-26,22150,22500,21950,22500,1056190
2011-01-27,22500,22550,21950,22300,885072
2011-01-28,22150,22550,22000,22500,808724
2011-01-31,22050,22200,21400,21550,1475756
2011-02-01,21700,21800,21250,21400,768770
2011-02-07,22100,23050,22000,22750,2676745
2011-02-08,23000,23650,22850,23000,1984017
2011-02-09,23100,23550,22600,22850,1484877
2011-02-10,22800,23400,22350,22700,1410247
2011-02-11,22700,23500,22300,22900,1499122
2011-02-14,23300,23400,22050,22650,1302936
2011-02-15,22450,22600,21850,22300,1162938
2011-02-16,22450,23000,21650,21950,1742816
2011-02-17,22000,22150,21200,21500,958868
2011-02-18,21500,22200,21450,21950,1071923
2011-02-21,22000,22100,21300,21550,834569
2011-02-22,21300,21300,20250,20950,1600749
2011-02-23,20700,21200,20500,20700,1058657
2011-02-24,20500,20600,20000,20250,1172202
2011-02-25,20250,20750,20100,20700,1440982
2011-02-28,20500,20600,20200,20400,710400
2011-03-02,20000,21200,19800,20800,968032
2011-03-03,21100,21300,20900,21200,913978
2011-03-04,21400,21500,20950,21300,783201
2011-03-07,21100,21150,20450,20950,648303
2011-03-08,20850,21400,20750,21000,579625
2011-03-09,21250,21650,21050,21150,918777
2011-03-10,21300,21700,20900,21300,1151417
2011-03-11,20950,21250,20550,21000,987344
2011-03-14,20500,20650,19900,20400,988185
2011-03-15,20200,20750,18750,20200,1475451
2011-03-16,20500,21000,20150,20400,1204175
2011-03-17,20000,20400,19700,20350,1594844
2011-03-18,20350,20850,20250,20600,1037005
2011-03-21,20650,21050,20650,20850,622108
2011-03-22,21100,21200,20400,20550,1182016
2011-03-23,20450,20550,20000,20350,906911
2011-03-24,20450,20600,20100,20350,665322
2011-03-25,20650,21150,20550,20650,1170226
2011-03-28,20700,20850,20250,20500,638956
2011-03-29,20500,20600,20150,20300,775063
2011-03-30,20150,20150,19550,19700,2372575
2011-03-31,19900,20300,19850,20100,1407956
2011-04-01,20300,21100,20250,20850,3157847
2011-04-04,21200,21750,21050,21250,2606626
2011-04-05,21400,21500,20800,21200,1553756
2011-04-06,20900,21000,20500,20650,1577646
2011-04-07,20800,21000,20250,20600,1294123
2011-04-08,20450,20800,20300,20650,1432590
2011-04-11,20800,21100,20450,20750,1593115
2011-04-12,20600,20700,20100,20200,1025816
2011-04-13,20200,20350,19600,20100,1699312
2011-04-14,19950,19950,19350,19900,2111638
2011-04-15,19950,20700,19900,20050,1773137
2011-04-18,20150,20250,19450,19550,1563355
2011-04-19,19200,19400,19000,19250,1181906
2011-04-20,19450,20350,19450,20100,1796642
2011-04-21,20500,20700,19900,20250,1757617
2011-04-22,20400,21000,20300,20300,1684658
2011-04-25,20400,20550,20100,20150,834060
2011-04-26,20150,20400,19650,19850,983893
2011-04-27,20350,21350,20300,20950,3721958
2011-04-28,21050,21950,20700,21150,2965559
2011-04-29,21450,22100,21300,21450,2531657
2011-05-02,21800,22250,21650,21700,1491305
2011-05-03,21450,21950,21150,21650,1229654
2011-05-04,21650,21800,20650,21050,1775027
2011-05-06,20600,20900,20350,20800,1375431
2011-05-09,20700,20850,20150,20350,886823
2011-05-11,20450,20650,20300,20450,505553
2011-05-12,20150,20300,20000,20100,850826
2011-05-13,20150,20300,19550,19750,1409335
