"high_close_ratio","close_ma5_ratio","close_ma15_ratio","volume_ma60_ratio","sar_ratio","adosc5_ratio","b_upper5_ratio","kama5_ratio","willi5_ratio","mom5_ratio","macd5_ratio","macdhist5_ratio","cmo5_ratio","rocr5_ratio","ultosc5_ratio"
0.1887985547,-0.1679331956,-0.0677825623,0.079059615,0,-0.0009000451,0.0089273443,-0.0282450746,0.0015889593,-0.0911111111,-0.0050509203,0.0054648018,0.0051805335,-0.3062371978,-0.159900118
0.110958276,-0.2173675423,-0.1359492545,0.0194533671,-0.0172964269,-0.0013167229,0.0344292379,-0.0559412936,0.0021125191,-0.0007168459,0.0251803318,0.0009849342,0.0013292577,0.0040976684,0.0863574135
0.1108058608,-0.1322163065,-0.1270467578,0.0629902548,-0.0166588078,-0.0026625333,-0.1000067493,-0.1046585546,-0.0005475886,0.0074074074,0.0015450117,-0.0003116871,-0.0001802079,-0.0747724281,-0.1147600502
0.0395861448,0.0410975097,-0.0461740176,0.00691337,-0.0160427622,-0.0012957855,-0.1570676952,0.0093352104,-0.0096232749,-0.0088888889,-0.0011347871,-0.0014920359,-0.0023496017,0.1259867681,0.0656273186
0.0380458279,0.2918897741,0.1334997184,0.0700867213,-0.3861925286,-0.2306266339,0.1862747344,0.0390083554,-0.0222271201,-0.0416666667,-0.0058432562,-0.0088141583,-0.0352795093,0.3534495804,0.1807969432
0.0851612903,0.2562498922,0.1575728021,-0.0198548674,0.0095639475,0.000462521,0.1618592101,0.1249252932,0.02402759,0.0169312169,0.0093595299,0.0007648315,0.0002562004,0.1241637432,-0.0039584546
0.03599182,0.4611934642,0.3724919689,0.1597196131,0.0213966773,0.0036986653,0.3431501961,0.5412584032,-0.0182666129,0.0306306306,0.0062358941,0.0017169267,0.0015180564,0.3893677913,0.2101992476
0.2044444444,0.3635131472,0.3954531279,0.0918082566,0.0462874409,0.0003835004,0.1826445752,0.364497473,0.0982172745,0.0022727273,0.0016049364,0.0000597,0.000145869,0.0627344084,-0.0510970464
0.0886739218,0.2191828171,0.3627761711,-0.0210355886,0.0745977159,0.000080088,0.0415464419,0.2117839546,0.0004475942,-0.0025200458,0.0004504372,-0.0005085907,2.94162803304522E-05,-0.0874297576,-0.0157136741
0.0434954527,0.2294389387,0.4137450021,0.1045389902,0.067679543,0.0007046701,0.0954566834,0.2317014903,-0.0185875917,-0.0036175711,0.0004829712,-0.0003155848,0.0002179194,-0.1171500703,0.0325278561
0.0567219153,0.5302491103,0.7193766775,0.2933239807,0.0614819159,0.0011962765,0.3845587713,0.5678778908,-0.0046793937,0.0179012346,0.0017703797,0.0017283118,0.0003570858,0.3921440092,0.0797569482
0.0323410511,0.3816592644,0.6639737125,0.0672109305,0.1152645562,0.00059549,0.2261196272,0.3161433926,0.0004766049,-0.0064957265,0.0004655132,-0.0003197228,5.88467562591461E-06,-0.2708916382,-0.014166001
0.1893004115,0.1351917559,0.518478549,0.0481278888,0.1015350973,-3.79830660998002E-05,0.0448380803,0.0322498194,0.0904994744,-0.0062801932,-0.0003166108,-0.0013283484,-0.0009305401,-0.1703829195,-0.0179986881
0.1770114943,-0.107753331,0.3549028593,0.1328710909,0.1092353525,-0.0002042979,-0.0759746368,-0.016401844,0.0234986945,-0.0077441077,-0.0008544319,-0.0039895732,-0.0015461496,-0.1495229437,-0.0298182915
0.0740740741,-0.01453564,0.4159659747,0.0532490496,0.0941903633,-2.56403795392817E-05,-0.0954394552,0.0118117065,-0.0022468517,0.0025839793,-0.0003186798,0.000216777,0.0018577112,0.0271014798,-0.0093674431
0,0.0920796802,0.4211190425,0.0268171707,0.0814435229,0.00020344,-0.0044947482,0.0016554651,-0.0145468109,-0.0226851852,-9.28169026468706E-05,-0.0005922068,0.0005612464,-0.3166717341,-0.0035104397
0.2616033755,-0.1303444505,0.1727523549,0.0239646283,0.0705881402,-0.0003549212,-0.0537990163,-0.0167317584,0.090078329,0.8222222222,-0.001265587,0.003971015,-0.0025679138,-0.2354762949,-0.1313915925
0.0332200831,-0.0032645132,0.1904894272,-0.0232563107,0.0613030152,-0.0001828257,-0.0184102021,0.0001650486,-0.0114601001,-0.0175438596,-0.0006924897,-0.0002101236,0.4588412968,0.1981140869,0.0878422706
0.0564102564,0.150437514,0.2720175071,0.1315699106,0.0533312403,0.0001883872,0.0892813393,0.033579214,-0.0182828771,-0.1333333333,0.0005670839,-0.001341411,0.0039683085,0.3197629865,0.0685029008
0.080941869,0.0935065497,0.2004885395,0.0044908832,0.0568283177,-7.94534850576557E-05,0.0418052364,0.0084523564,0.0191186657,-0.0138888889,-0.0001471609,-0.0004667011,-0.0004358459,-0.1606555314,-0.0532031065
0.1391369048,0.0258411377,0.1040342704,-0.0317290203,0.0483550917,-0.0003572861,-0.0233599378,0.002305882,0.0233969686,-0.0340740741,-0.0007670349,0.001636928,-0.0013752507,-0.1456533333,-0.1269863287
0.0722891566,0.0911605175,0.1576685364,0.036046947,0.0412102755,-0.0003307017,0.0033747601,0.0780094242,-0.0156258326,-0.1444444444,0.0001302171,-0.0010490548,0.0033149182,0.3460572527,0.1182606147
0.2116167222,-0.0334518837,0.0685647528,-0.023321398,0.0450458385,-0.0007466549,-0.0483033638,0.0076448502,0.0617343543,-0.0131313131,-0.0007979454,0.0015745782,-0.0016501682,-0.1660130421,-0.124458238
0.099210823,-0.1088736541,-0.0243530698,-0.0179112334,0.2645834629,-0.0008512971,0.0066150476,-0.0053502243,0.0163328838,-0.050617284,-0.0016756848,0.0015207684,-0.0046388606,-0.2580288341,-0.1280208445
0.1083333333,-0.1239993659,-0.0728576742,-0.0549922554,0,-0.0010952304,-0.0004502929,-0.0164347418,0.0016510314,0.0028985507,-0.0025164347,0.0003941198,0.0026436647,-0.0202490075,-0.0656204165
0.2877526754,-0.3537991859,-0.2522719426,0.1541428581,-0.0121493472,-0.003250751,0.1226072104,-0.136990208,0.0005360604,0.0247863248,-0.0140225294,0.001483711,0.004746988,-0.1940486347,-0.117025409
0.0433925049,-0.2136078059,-0.211322681,0.0077423367,-0.0320099418,0.0025409126,-0.1202331155,-0.1920125373,-0.0024240348,0.0052525253,0.0025469473,-0.0002643319,-0.0003795127,-0.080453118,0.0696752525
0.2039500202,-0.2442530901,-0.2838212643,-0.0536387819,-0.0426738394,0.0018870551,-0.1252447095,-0.2272210748,0.0032351906,0.0019607843,0.0018681688,-5.97896028689562E-05,0.0007061259,-0.0476698502,-0.0006532548
0.1422222222,-0.1589615932,-0.2795681333,0.100446207,-0.0529676598,6.6926144699183E-05,-0.1599821647,-0.1520487568,-0.0041919569,-0.0036036036,0.0005475343,-0.0005073422,5.80612676193546E-05,0.0768476537,0.0326042007
0.0858704137,0.1341495321,-0.1155636374,0.0429858194,-0.069078924,-0.0013302303,-0.1907267198,0.0098251886,-0.0160826733,-0.0129032258,-0.00122832,-0.0020063195,-0.0024564861,0.2501755749,0.1254425934
0.1549295775,0.0977757823,-0.108311267,-0.0447868421,-0.0615903216,0.0006966641,0.0416346276,0.004688937,-0.0011482512,-0.0316239316,-0.0010810966,-0.0128158886,0.0028132358,0.2532730504,0.0249426561
0.1040189125,0.0445888708,-0.1320282344,-0.0832560143,-0.0548352167,0.0007622168,0.0030380996,0.0002160643,0.0085788885,-0.0202020202,-0.000559247,0.000063049,0.0044043035,-0.0677118202,-0.076533486
0.1207843137,0.039229378,-0.0996239288,-0.0329223728,-0.0101697718,0.0014272632,0.0077506716,0.0150637885,-0.0042894442,0.4888888889,-0.000982281,0.0005011263,-0.0015189311,0.1533636279,0.0270252761
0.0756013746,0.1517826825,0.0349499949,0.0751591266,-0.3969089747,-0.0010902925,0.0621750619,0.1187066019,-0.0122938536,0.0241545894,-0.0037847513,0.0023807346,-0.0158886808,0.170386972,0.1274519041
0.0404263139,0.3448251446,0.2146258781,0.2113335997,0.0101629937,-0.0057685867,0.3154530196,0.2364954981,-0.0152011883,0.0023148148,-0.0660724148,0.0016805458,0.0022102992,0.0211381057,0.0675802076
0.1295069904,0.243503482,0.2056425777,-0.0184122198,0.0277855285,0.0011734652,0.1449197516,0.1734319415,0.0470442303,0.0004192872,0.0020940713,-0.0001886337,-0.00009983,0.007163461,0.0256797242
0.1531135531,0.168647425,0.2279172425,-0.0031875876,0.0437344667,-0.0009710873,0.0627925642,0.1977051632,0.0025252373,0.0041152263,0.0007411158,-0.0004661938,0.000133249,0.0665347795,-0.0504364055
0.0804976217,0.0767837844,0.2295048199,-0.0628964795,0.0580057239,-0.0015138549,-0.0532720209,0.1188040798,-0.0013545613,-0.0010416667,0.0001395246,-0.0007437856,3.61824269092614E-05,-0.0208288183,0.0305967304
0.0789379261,0.1295624695,0.3088875175,0.0139259169,0.052788876,-0.0033431744,-0.0049996614,0.1783269532,-0.0031989076,-0.0018214936,0.0006838132,4.90734772668629E-07,0.000538229,-0.040986885,-0.0487185435
0.0785994998,0.1194019359,0.3100885877,-0.0089363024,0.0664754339,0.0060098773,0.0823382464,0.11815268,0.0112990238,-0.0119047619,0.000232068,-0.0005164609,7.78037843984798E-05,-0.192260083,-0.1312372389
0.1839331152,-0.0235098177,0.1983427572,-0.0410860481,0.0739239047,0.0033122347,-0.0078540593,-0.0021902732,0.0484127544,-0.0128205128,-0.0007585938,-0.0023885134,-0.0017249198,-0.0926310305,-0.0034615305
0.1541297935,-0.1161332453,0.1094685928,-0.051874223,0.0641602364,0.0013914086,0.013718006,-0.0041374968,0.0046545033,-0.0343434343,-0.0013793386,0.0183140672,-0.0029350695,-0.1067342619,0.0101053866
0.057037037,-0.1305701998,0.0630472742,-0.0304828601,0.0557872498,-0.0002699423,0.017951575,-0.0097094754,-0.0035085454,0.0185185185,-0.0016609718,0.0007607296,0.0056978856,-0.0318163286,0.0960258685
0.1548148148,-0.0854902461,0.036999848,-0.0604082868,0.0410801321,0.0004907353,-0.0511200274,-0.07895922,0,0.0363636364,-0.0017563784,-9.50142857644703E-05,-8.16242198745835E-19,-0.1117262802,-0.132468954
0.0651851852,-0.0334888799,0.021167944,-0.0855750241,0,6.85263051467547E-05,-0.1492390641,-0.0873632924,-0.0005355242,0.0030651341,-0.0019052226,-0.0003541205,4.08121099372918E-19,-0.0247216183,-0.0513152253
0.1162702907,-0.1156890515,-0.0763017133,0.0257294168,0.3609835087,-0.0004163085,-0.0422323274,-0.1589024201,-0.0008724293,0.0006734007,-0.0085228559,0.0006049091,0.0081368681,-0.010207912,0.1226995731
0.3364705882,-0.2976248517,-0.2462042878,0.0843436715,-0.0089010699,0.0019937181,0.1083513987,-0.3055679964,0.0096599444,0.0130718954,0.0161188068,0.0013774913,0.0014488689,-0.1356785678,-0.0998180614
0.076744186,-0.1526291828,-0.1983826306,0.0303538533,-0.02176409,-3.96944913965204E-05,-0.0472673393,-0.0521260023,-0.0048585009,-0.0057613169,0.0008152235,-0.0005207457,-0.0009581942,0.0937686134,0.0309001958
0.2851356825,-0.3357611588,-0.3716015401,0.1499634233,-0.032829114,0.0019225858,-0.0250236911,-0.220527007,0.0075059007,0.0205555556,0.0024175843,0.0007068532,0.0012846415,-0.2480857512,-0.1186120829
0.0714575721,-0.2246111445,-0.354746126,0.0475280798,-0.0505240538,7.02206063475422E-05,-0.1805112706,-0.168882368,-0.0046628782,0.0005772006,0.0006609032,-0.0003479325,3.26065234582506E-05,-0.0140129221,0.0635326955
0.0619967794,-0.0724070903,-0.2935561077,-0.0214163056,-0.0695973959,-0.00029761,-0.2177599213,-0.0563512709,-0.0031801052,-0.0067510549,-0.0001801347,-0.0010443784,-0.0006771678,0.1611275546,0.0271853294
0.026128266,0.0621821723,-0.198449908,-0.0570457213,-0.0634691498,-0.0006596532,-0.032374255,-0.0003701099,-0.0109445374,-0.018989899,-0.0008535204,-0.0025471198,-0.0016145401,0.3251521381,0.2044031065
0.1775625504,-0.0174146798,-0.2539550406,-0.0073434679,-0.0578129372,0.0003594993,-0.181024926,-0.030239851,0.0092083667,0.0722222222,-0.0001241551,0.0001595276,0.0025458853,-0.1753498184,-0.1469482742
0.2356819118,-0.1415375354,-0.3039590464,-0.0354086742,-0.052604107,0.0005820562,0.0330172743,-0.0235228387,0.0138163133,-0.0130718954,0.0004588572,-0.0042343597,0.0009957835,0.1352263951,0.0325175756
0.0816831683,-0.127961695,-0.2677005548,-0.0622730279,-0.047817182,0.0001925102,0.0136966039,-0.0214647844,0.0006955856,-0.0015873016,1.35518412940666E-05,-0.0007410688,3.96296702348506E-05,0.0069019848,-0.0916363741
0.1253561254,-0.0158106961,-0.1752865262,-0.0789576231,-0.043426341,-1.77357268877531E-05,-0.0201600142,-0.0075216944,-0.0074500874,-0.0068376068,-0.0007006241,-0.0098000215,-0.0014050591,0.029089123,-0.0501846237
0.4006776789,-0.2029891889,-0.3084996805,-0.018498863,-0.0394058263,0.0003927857,-0.0841848575,-0.1969440482,0.0148294447,0.1135802469,0.0008759419,-0.0034458287,0.0032901385,-0.3174326832,-0.231339335
0.1311196254,-0.1637744995,-0.2905221334,-0.0623123113,-0.0554805082,0.0002645314,-0.0647872992,-0.1459609128,-0.0005789758,-0.0048484848,0.0003057661,0.0009269482,0.0001253631,0.081820676,-0.0090999844
0.2315789474,-0.2860549292,-0.3696582923,0.0857041103,-0.0619317312,0.000173567,0.0325565415,-0.2105865878,-0.0031552162,0.0031007752,0.0007816299,0.0025517984,0.0005641803,-0.0517692047,0.1942139817
0,-0.0752920973,-0.2320899554,0.0035627508,-0.0969652984,-0.0006076889,-0.0782989033,-0.0338628199,-0.00599347,-0.0081632653,-0.00044203,-0.001894712,-0.0013540851,0.1362795814,0.1261119238
0.1447368421,-0.1249155384,-0.2842713572,-0.0474012683,-0.0829651624,-0.0003139249,-0.2469321881,-0.1360530029,0.0075696075,0.0200716846,8.94900876398477E-05,0.0008263325,0.0010965786,-0.2019143979,-0.0881567487
0.1338548457,-0.0224892459,-0.2147646519,-0.0339410224,-0.0707963667,-0.0001082217,-0.0775022065,-0.0254144679,-0.0077068586,-0.0146892655,-0.00045259,-0.0071096469,-0.0007905737,0.2897330614,0.1428457389
0.1800172265,0.0601119535,-0.1431829897,-0.0200590261,-0.3767010088,0.0004137293,-0.0585376589,-0.0058285633,-0.0080784533,-0.0122222222,-0.0008071771,0.0034141206,-0.0011433813,0.0823525085,0.0080148489
0.1651214128,-0.1090950405,-0.227550928,0.0200038348,0.006845604,0.0004664144,0.0143383957,-0.0072540743,0.0317219365,-0.0098765432,0.0001323473,-0.0010708695,0.0031196002,0.0286727842,-0.0302190684
0.1084229391,-0.1517826825,-0.2631336429,0.0537325547,0.3350029164,-0.0002207612,-0.0246231375,-0.1191762026,-0.0059167992,0.1244444444,0.0003392094,-0.0020064215,0.0006200816,-0.2083358453,0.0261529079
0.0488888889,-0.0760915823,-0.1993417538,-0.0730473468,-0.0096468632,-0.0004404867,-0.0046911746,-0.0194324022,-0.0031514284,-0.0154882155,-0.0003460079,0.0203867724,-0.0007750917,0.1765261659,0.1159152748
0.0279542567,0.2365379731,0.0388014807,0.121494171,-0.0094711244,-0.0016460361,0.133238472,0.0034916405,-0.0221455028,-0.0666666667,-0.0022320767,0.0110564923,-0.0043240401,0.2292493357,0.2898266965
0.2642642643,0.1361386767,-0.0007871633,0.1063066735,-0.4649139504,0.000067486,0.0146452986,-0.0007212345,0.0772099963,-0.0188888889,-0.0018370445,-0.0001142294,-0.001713373,-0.1247571122,-0.0457127807
0.6136259717,-0.2703391058,-0.2544254899,0.2775701438,0.0123785801,0.0058887116,0.0432893582,-0.0378485348,0.0441199979,-0.2148148148,0.0067572539,-0.0024649506,-0.0151323573,-0.2200722453,-0.1633747713
0.1932501156,-0.3045533235,-0.2695289186,0.0422110113,0.6051403901,0.0011636213,0.0387194378,-0.0369555148,0.0002355759,-0.0025641026,0.0017161015,0.006052279,0.0003338473,0.0210399101,-0.0945712004
0.3551756885,-0.3996753359,-0.340074572,0.0644775083,-0.0121427976,0.0005637759,0.0436504618,-0.1176975589,-0.000707864,0.0241545894,0.0013541703,0.0011499705,0.0006448336,-0.1968705557,-0.0673169533
0,-0.0888864339,-0.1996362186,0.0097626149,-0.0302042945,-0.0002942611,-0.2649504113,-0.1721012707,-0.0047475402,0.0083333333,-0.0004085099,-0.0013736363,-0.0014354819,-0.1223664931,-0.0706229343
0.154494382,-0.0502766905,-0.227030751,-0.0373120932,-0.029161924,-0.0002028368,-0.4243906114,-0.1691297693,0.001710924,-0.0003367003,-0.0001260755,-0.0012599971,0.0008382602,0.0013072119,0.0423030955
0.0203703704,0.0483870968,-0.1622758605,-0.0588035853,-0.0281499716,-0.0004784724,-0.0546249813,-0.0125776775,-0.0126677705,-0.0191452991,-0.0006674161,-0.0059469026,-0.0011011183,0.4487313214,0.3049444114
0.1367766619,-0.1359933522,-0.2728189581,-0.0416045202,-0.0271679313,-0.0001380894,-0.0050856198,-0.0591434806,0.0287210234,0.037037037,0.000487005,-0.0026019118,0.0030962088,-0.1222643248,-0.0850781875
0.0516431925,-0.0202519029,-0.1724742596,-0.0868514973,-0.0262152787,-0.0003300424,-0.0023051748,-0.0114481445,-0.0087279014,-0.0296296296,-0.0006096732,-0.0120020288,-0.0014371422,0.2665289901,0.1469523121
0.0300957592,0.1716589862,-0.0270370602,0.040593468,-0.0252914725,-0.0010112348,0.0732326933,-0.0059650072,-0.0220315418,0.0055555556,-0.0017663607,0.0051133767,-0.0041545097,0.0141029272,0.0052494298
0.1476510067,0.2441245199,0.072566923,0.0693227846,-0.0243959572,-0.0008235146,0.1728957368,-0.0026499893,0.0506690601,0.0511111111,-0.0032183302,0.0009955172,0.003519014,0.1847204288,0.0510101728
0.2458100559,-0.0380616479,-0.0929147797,-0.0092253224,-0.023528165,7.13941859736622E-05,-0.0057703838,-0.004219459,0.0497575532,-0.0249158249,0.0037869218,-0.0011955128,-0.0037896485,-0.2860368662,-0.0984925675
0.1225626741,-0.0597487079,-0.0696419962,-0.0667756594,-0.0226875181,0.0003179289,-0.0400557338,-0.0251178456,3.83556861748862E-05,-0.1388888889,0.0004085546,-0.0010134522,-0.0005988546,0.2069187441,0.0483323003
0.1147463253,-0.1955572619,-0.1449412723,-0.0282470403,-0.0218734303,-0.0001355611,0.0207927393,-0.0100532328,0.0042721829,-0.0296296296,0.0028327341,-0.0031696103,0.0047467182,-0.2238409829,-0.0142543219
0.3357951748,-0.3524821217,-0.2655997992,-0.0201084574,-0.0210853091,0.0006651464,0.047838894,-0.2335931011,0.0044998117,0.1492063492,0.0036470168,0.0094546743,0.0020500692,-0.3727903766,-0.2272146817
0.2532532533,-0.3107619577,-0.2915871033,0.0202151361,-0.0375963154,0.0011254997,-0.1774715412,-0.4777285248,0.0004872691,0.0102880658,0.0014824335,0.0005909283,0.000367155,-0.2002916848,-0.1103410553
0.1366459627,-0.3977169468,-0.4001423603,0.0296189581,-0.0525129222,0.000843405,-0.0368144084,-0.4580703019,0.0001406802,-0.0019690577,0.0013376895,0.0005291034,0.0005188431,0.0353580793,-0.0351481813
0.3264440911,-0.3779704342,-0.4618156602,0.0342339446,-0.07659699,0.0005729012,-0.1902580441,-0.4417309359,-0.0016523168,0.0052469136,0.0008129269,3.51152110122033E-05,0.0002261646,-0.1499966834,0.0123043147
0,0.2014243312,-0.1363330916,0.0608206917,-0.1020703649,-0.0005914362,-0.1918012317,0.0146467439,-0.0157103762,-0.0157303371,-0.0012581065,-0.0024699483,-0.0025348282,0.5724627143,0.3839874006
0.2474437628,-0.0176491491,-0.2722693438,1.44205448569036E-05,-0.0915815077,-0.0001678234,-0.1028152119,-0.0044016584,0.0134398575,-0.0008547009,-0.0002099905,0.0003450598,0.0513783847,0.0003396917,-0.0349060726
0.1216691805,0.1104085363,-0.1786776577,-0.0740344989,-0.0820054146,-0.0002369346,-0.0152018398,0.0006440516,-0.0139483208,-0.0195555556,-0.0008488788,0.0031082152,-0.0014883295,0.1941307756,0.0711517403
0.1097804391,0.1117949372,-0.1229878396,-0.0744528157,-0.0732961934,-3.66527607407441E-05,0.0555401232,0.0083566268,-0.007670287,-0.2,-0.0011052062,0.000819965,-0.0016958619,0.2419581229,0.0531904012
0.0216322517,0.1123137285,-0.0477682186,-0.0842433506,-0.0654030154,-0.0004246536,-0.0429218955,0.0518061843,-0.0172067992,0.0231481481,-0.0018090228,0.0006023476,-0.0102999751,0.2258922189,0.1390767903
0.0654761905,0.0584042275,-0.071246118,-0.0737145313,-0.0184836526,-0.0005524412,-0.0280787035,0.0030426897,0.0834491879,-0.0244897959,-0.0012140071,-0.0004212809,-0.0024988349,-0.456249194,-0.1559014369
0,-0.0798198876,-0.1145980147,-0.0292494685,0,-0.0014752574,-0.0377904098,-7.36423495454168E-05,0.0372980581,-0.0622222222,0.000824503,-0.0011133219,-0.154199639,0.1230927896,0.1431199348
0.2177083333,-0.2584970211,-0.2115285425,-0.0250371364,-0.0156249234,0.0002268096,0.1014372698,-0.0447831737,0.0176092974,-0.0790123457,0.0033291233,-0.0034777036,0.0037692954,-0.2758271391,-0.1111770495
0.1547619048,-0.4126751385,-0.3333699669,0.0388105836,-0.054535131,0.0015911765,0.0948523942,-0.2144431077,-0.0015139215,0.0280193237,0.0027981293,0.005438635,0.0011254969,-0.2577794239,-0.0687812927
0.0795865633,-0.0200640373,-0.1001924909,-0.0071813942,-0.0654369111,-0.0003594845,-0.1457998714,-0.0051714428,-0.0120640619,-0.0081196581,-0.0008162652,-0.0017170952,-0.0021393387,0.1824133871,0.1369388387
0.1429285357,0.2366756911,0.0698322853,0.0362343378,-0.4069826449,-0.0001024019,-0.0378141819,0.0033424306,-0.0158961757,-0.0188552189,-0.0021991191,-0.010433736,-0.0065567289,0.2499216497,-0.0115160789
0.0545634921,0.2670250896,0.1071305242,-0.0530135791,0.0118054977,-0.0007100761,0.0730032351,0.0082575317,-0.0098987175,-0.0711111111,-0.0034509016,0.0009791264,0.0008798803,0.1399050049,0.0541830263
0.1061263869,0.359278972,0.227656786,-0.0315072975,0.011543735,-0.0003354242,0.2280654441,0.1216813535,-0.0011567041,0.0808080808,-0.0255348048,0.0007712018,0.0022852122,0.3575926642,0.1131101742
0.0654761905,0.0280029299,0.0820026924,-0.0091653662,0.029836351,-0.0003666703,-0.1121299874,0.0634826478,0.0594253005,0.0021786492,-0.0003677809,-0.0009414401,-0.00203468,0.0599314668,0.0158494593
