"volume","open_lastclose_ratio","high_close_ratio","close_lastclose_ratio","ad_ratio","obv_ratio","sar_ratio","apo5_ratio","rsi5_ratio","willi5_ratio","macdsignal5_ratio","cmo5_ratio","ppo5_ratio","roc5_ratio","ultosc5_ratio"
0.1990375863,0.0807537012,0.1677697492,0.4366123621,-0.0009197913,-0.0022988929,-0.0181132386,0.0032432432,0.0836021325,-0.0226498932,0.0005824631,-0.0041629952,0.0031299059,-0.0269206563,0.1640830094
0.1369278802,-0.0391644909,0.207216052,-0.1473052492,0.0007929998,0.0020934235,-0.0147896212,-0.0111003861,-0.0266064637,0.0286738351,5.21406009006568E-05,-0.0004461578,-0.0110143922,0.0394335486,0.0370530641
0.1648093783,0.0593667546,0.1485468896,0.2046823928,-0.0002237281,-0.0020608053,-0.421786968,-0.0217035217,0.0273609443,-0.0177524773,4.60918092829635E-05,0.0009117134,-0.0215853231,0.0121259211,0.124502485
0.0854436098,-0.0975292588,0.1695404062,-0.2017545562,0.0008388546,0.0013683479,0.0093466899,-0.1434511435,-0.0367520306,0.0460960411,7.45728492699498E-06,-0.0006498493,-0.1429265988,-0.000494099,0.0035347909
0.2127299083,-0.0197889182,0.4074191102,-0.4093647856,0.0025678094,0.00297394,0.0091485079,0.0062741313,-0.0614206704,0.0424448217,-2.61866043022709E-05,-0.0050858366,0.0063589072,-0.0261770943,-0.1875169784
0.1193295731,0,0.0584409404,-0.0574910772,-0.0008222628,0.0012673209,0.447738062,-0.0152761457,-0.0099094698,-0.0069124424,-6.79633947042389E-05,9.99765764627648E-05,-0.0151502621,0.0739175475,-0.0613149478
0.1908637952,0.0204638472,0.2366696647,-0.1731791248,0.0007427995,0.0017862489,-0.010957801,-0.0459459459,-0.0309523759,0.0046224961,0.0003151422,0.0002621493,-0.0457371079,0.0008519242,0.026180102
0.3245850948,-0.020718232,0.3848259937,-0.3701451307,0.0033610426,0.0025527034,-0.0226840377,0.1171171171,-0.0566882868,0.0030818576,6.1618590670617E-05,0.0002997038,0.1171899613,0.0176982336,-0.1990963231
0.1956251261,0.0425531915,0.1624929703,-0.0400127024,0.0001406519,0.0012099613,-0.0410176236,0.019546332,-0.0071703139,-0.0032411593,2.48290692217471E-05,0.000019034,0.01962089,-0.0026514201,0.145990676
0.108435402,0.0426742532,0.0201113659,0.1404428781,-0.0008329956,-0.0005942088,-0.0580111698,0.0026606918,0.1179697493,-0.008572282,8.16976962629826E-06,-0.0002939037,0.002778461,-0.0106165808,0.2556683254
0.1872519807,0,0.2036957171,-0.1787891528,0.0006825855,0.0010953419,-0.0537806802,-0.000127486,-0.0349764478,0.0111662531,4.9772240455206E-06,0.000228139,0.0001115147,0.0048786831,-0.173885434
0.161597604,0.0641940086,0.0199707269,0.281687142,-0.0014944667,-0.0008466345,-0.0498307568,-0.0032022544,0.152479434,-0.0204081633,-3.05474729875781E-06,-0.0006249668,-0.0030442573,-0.0147981366,0.2780154871
0.1750242534,-0.1048951049,0.2451342449,-0.3156246738,0.0016468133,0.0010077294,-0.0461467873,-0.0084277826,-0.0513657116,0.053046595,-8.45406727050558E-07,0.001891404,-0.0082013762,-0.0065247266,-0.0126986648
0.1162319248,0.0429184549,0.1018478585,0.0403561591,0.000536358,-0.0006044342,-0.0427143361,-0.0111908784,0.0160407646,-0.0037950664,-1.91334910540838E-06,-0.0001251072,-0.0110036108,-0.0137732804,-0.0042447655
0.0994647265,0.0641940086,0.0814782868,0,-0.0003532219,0,-0.0395192418,-0.0061261261,0,-0.0042075736,-3.22809908531753E-06,-1.88456136655053E-19,-0.0059899812,0.0714948193,0.0342595262
0.0974244415,-0.0427960057,0.2063449388,-0.1810845913,0.0005628372,0.0005414412,-0.0487644185,-0.0107176142,-0.0418664604,0.0117084827,-8.82383101514765E-07,0.0004221618,-0.010564583,0.0002656265,-0.073379484
0.2160078676,0.1300578035,0.0200267458,0.4280260547,-0.002037252,-0.0011351019,-0.0579650754,-0.0054054054,0.1963907452,-0.0308064516,-9.601608449195E-06,-0.0009963568,-0.0053421939,-0.0161817407,0.1574232737
0.1442809497,-0.0631136045,0.0398856697,0.0593456281,-0.0009572901,-0.0008622954,-0.0514012007,-0.0222007722,0.0095814958,0.0233592881,-1.53543487562721E-05,0.0003698467,-0.0220866361,-0.2005742267,0.2391581626
0.1485306446,0,0.2215370486,-0.1378929375,0.0016743421,0.0009773352,-0.0455409847,-0.0540540541,-0.0299989995,0.1337148803,-1.49734646760463E-05,-0.0008275104,-0.0537350729,-0.0109809636,-0.0799190722
0.1196205477,0,0.0398300412,0.1591478433,-0.0007830048,-0.0007129863,-0.009062947,0.1351351351,0.0355109945,-0.0234604106,-2.20611950345742E-05,-0.0148169264,0.1342350021,0.0206893506,0.0335446492
0.1969673383,0,0.1180088411,0.177043652,-0.0005457015,-0.0012703454,-0.3273072321,0.0387387387,0.0269213105,0.023297491,-4.52531955835733E-05,0.0007479184,0.0382958552,0.0238473169,0.0862094618
0.162268244,0.041322314,0.1758025006,0.0971382756,-9.56837470429438E-05,-0.0012100606,0.0094886763,0.0074046649,0.0112760133,0.0221774194,-0.0002731776,0.0001836258,0.0072869863,-0.0100587693,-0.1373722133
0.1548448612,-0.0410396717,0.0578881207,0.1736529391,-0.0010428773,-0.0013252821,0.0221008899,0.0020342924,0.0162510032,-0.0221378874,7.3150085688939E-05,0.0002274745,0.0018573226,0.0067808672,0.0819529168
0.1195710088,0.0405405405,0.17296316,0.0571803146,0,-0.0011913179,0.0337108017,0.007027027,0.0044340944,0.0442610653,2.67719305661135E-05,5.23288968527519E-05,0.0067906402,0.0089099413,0.0633980572
0.0798001663,0.1211305518,0.2719822813,-0.1518651694,0.000914719,0.0009104391,0.0499405165,0.0004290004,-0.0407633914,0.0405217045,6.42924974426619E-06,-0.0004617636,0.0002980998,-0.0098583763,-0.1539336785
0.0834438083,-0.0204081633,0.019348333,0.0575692964,-0.0007306458,-0.0008679554,0.0456454116,-0.0046452703,0.0105006955,-0.0014078472,1.58429825831989E-06,0.0002257044,-0.0047607024,-0.0070674366,0.0558634233
0.1215873234,-0.081300813,0,0.0573352748,-0.0013889933,-0.0013933493,0.0417431356,-0.0020397756,0.0100822631,0.0004800307,2.8857649491967E-07,0.0001778084,-0.0021239697,-0.0035661535,0.0718859488
0.1203255454,-0.1214574899,0.1361764147,-0.1332406792,0.0003855311,0.0016188091,0.0381939582,-0.0082735797,-0.0433219212,0.0228228994,-5.51784946245476E-06,-0.0006566732,-0.008274154,-0.0329519846,-0.090540813
0.0744110759,-0.0408719346,0.1940091001,0.0384318191,0.0002168876,-0.0008540391,0.034962781,-0.0162957075,0.0125887397,-0.0054659498,-6.9579358799498E-06,0.000899814,-0.0162456868,0.0033507652,-0.0222134464
0.0570526065,0.1222826087,0.1352550587,0.0574910772,0.0003679523,-0.0007202386,0.0320185,-0.014014014,0.0178230069,-0.0118230915,-5.66842092122877E-06,0.0006334949,-0.0139759088,-0.0326405168,0.0663887204
0.0742727132,-0.0202976996,0.2334452823,-0.0954294832,0.0003524533,0.0010154184,0.0293334713,-0.0332640333,-0.0385864959,0.0230414747,-9.50715523082206E-06,-0.0008315684,-0.0330750684,-0.0412945982,-0.133326385
0.1299595365,0,0.379443812,-0.3651022815,0.000969979,0.0016035449,0.336038261,0.3243243243,-0.0921372819,0.008218126,-0.000030388,0.0259498504,0.3233076946,0.1132469718,-0.2500905781
0.2071727584,-0.0629370629,0.3277835241,-0.3550777581,0.0012184334,0.0021837854,-0.008289387,0.0214830215,-0.068669625,0.0007900721,-0.0001093622,0.0002851424,0.0216490419,0.0090339739,-0.1114835069
0.0762096589,0.1721664275,0.0201681776,0.2225957729,-0.0005967374,-0.0006518932,-0.0239561674,0.0081081081,0.2214352018,-0.0072416063,7.22135028270923E-05,-0.0004243603,0.0082317517,-0.0050750904,0.1705863158
0.0872079683,-0.0423728814,0,0,-0.0009674765,0,-0.0230706234,0.0103950104,3.84800344453498E-17,0,0.000017853,0,0.010476664,0.002123728,0.1727942405
0.0713444561,-0.1059322034,0,-0.0796863142,-0.0008070101,0.0006557462,-0.0222152176,0.0055770056,-0.0206403426,0.0004850837,8.81580333786843E-06,0.0001892685,0.0056992332,-0.0005310091,0.0256592025
0.084013506,-0.0639204545,0.0203405552,-0.0400695387,-0.0006898648,0.0007218423,-0.0213891143,-0.002311522,-0.0120604705,-0.0086021505,4.54545720126303E-06,7.91626937355791E-05,-0.0021652898,-0.0114857243,0.1597617735
0.0458083336,0.0854700855,0.0202253113,0.0803673938,-0.0003203584,-0.0003655194,-0.0205914864,-0.008944196,0.0653080429,-0.0180464697,-0.000001243,-0.0003640132,-0.0088247606,-0.0353826484,0.2452777342
0.0341091548,0,0.0609348639,-0.0599340408,-5.71594562502646E-05,0.0002831777,-0.0198215176,-0.0066841035,-0.0214906183,0.0259856631,-2.38280530677233E-06,0.0003024006,-0.0065536633,-0.0320048539,-0.0606596778
0.1287471643,0,0.0605901122,0.0802530732,-0.0002159974,-0.0010376181,-0.0190784022,-0.0115830116,0.0583148954,-0.0156682028,-6.09273382603985E-06,-0.0005234861,-0.0114501737,-0.0165514805,-0.0730375994
0.1592431729,0.0212164074,0.0398300412,0.1994975617,-0.0012521243,-0.0014426161,-0.0183613469,-0.0290540541,0.077113082,-0.0191678354,-1.4891409379594E-05,-0.0027384577,-0.0288997346,-0.2911790993,0.1192363898
0.1398317674,-0.0627615063,0.0804454635,-0.1377006182,-0.000650516,0.0014963804,-0.0176695711,0.1891891892,-0.0421048594,0.1346774194,-0.000014333,-0.0008495342,0.1883049862,-0.0079211693,-0.021110033
0.1188979718,-0.1478873239,0.1009835203,-0.0595963843,-0.0002428297,0.0010976523,-0.0170023074,-0.009009009,-0.0201081133,0.0107526882,-9.93476535691456E-06,0.0037548512,-0.0089849927,-0.0181178343,0.0170475559
0.067051348,0.0424328147,0.0402227317,0.0598492685,-0.0004586857,-0.0005542939,-0.0163588026,0.0202702703,0.0286469,-0.0067911715,-1.17271851739653E-05,-0.0008237706,0.0201459233,0.1247541355,0.0237474661
0.160173626,-0.1267605634,0.2256749532,-0.27811646,0.0004423206,0.0014070677,-0.015738318,-0.0096525097,-0.0760863797,0.0199522103,1.52275427335922E-05,-0.0498897598,-0.009570268,-0.0530172448,-0.1194069173
0.1061801819,-0.0646551724,0.1448601281,-0.1215903242,0.0001006136,0.0008113263,-0.0245891323,-0.0600600601,-0.033410254,0.0014025245,2.50964464195114E-05,0.0002061414,-0.0597962854,0.029385331,-0.0627360821
0.1320909093,0.1086956522,0.0820636194,0.1226476314,-0.0006245801,-0.0009291283,-0.0351073533,0.027027027,0.1061126763,-0.0092165899,8.63524589458907E-06,-0.0004249316,0.0269247663,-0.009855772,0.0388340226
0.1407584917,-0.1293103448,0.2939808482,-0.3242408646,0.0017522235,0.0010986776,-0.0324486188,0.0171990172,-0.0704222458,0.0241935484,1.68973293442224E-05,0.0009683024,0.0172677903,0.0193808506,-0.16900537
0.1197330757,0,0.0414486786,0.1866769096,-0.0010287977,-0.0008367767,-0.0417023173,0.0105105105,0.1257882909,-0.0129032258,4.76582012460691E-06,-0.000479725,0.0105275725,-0.0046656266,0.0671321989
0.2946938074,0,0.0798829078,0.5322444382,-0.0027416727,-0.0022607417,-0.4092642804,-0.0081081081,0.1211954145,-0.0271377368,-1.72215348639386E-05,-0.0019992243,-0.0080851614,-0.0397848172,0.2608877442
0.2685131461,-0.1048951049,0.1961410682,0.2564450475,-0.0009964534,-0.0027120673,0,-0.0250965251,0.0204655579,0.0232681121,-4.36983828548348E-05,0.0003603241,-0.024962045,0.0210491654,0.019622993
0.1374616223,0.0412087912,0.2376544205,-0.135619977,-0.0001401158,0.0019513132,0.0273985489,-0.2108108108,-0.0232048818,0.0225806452,-0.0001713472,-0.000310836,-0.2093699971,-0.0071952755,-0.0312547659
0.0880257602,-0.1040221914,0.1189922481,-0.0195623823,-8.9976065539064E-05,0.0010347795,0.0262081492,0.0532591415,-0.0040530801,0.0018975332,5.12256811402174E-05,-7.86869116466539E-05,0.0528200293,0.0131925036,0.067058555
0.0831014303,-0.1041666667,0.1564829564,0.1958955224,-0.0003366796,-0.0008800296,0.0250733816,0.0165908483,0.0238314409,-0.0154397574,2.60368127369754E-05,0.0005030271,0.016377158,0.0002402247,-0.0219608968
0.0766126288,-0.0821917808,0.0195872013,-0.0193212022,-0.0008556061,0.0008951019,0.0239913165,-0.0008290499,-0.0048430534,0.028616025,1.15910625949271E-05,-7.02836524221361E-05,-0.0009456404,-0.0138815909,-0.0081686236
0.0904795356,-0.0411522634,0.0591674162,-0.0967385296,-0.0007048843,0.0009652173,0.0229592061,-0.0071843996,-0.0260183447,0.017921147,1.30744076428826E-06,-0.0004039224,-0.0072391172,-0.0264950357,0.0120072284
0.1322415236,0,0.2403209498,-0.2142945494,0.0007529245,0.0012793749,0.0219744714,-0.0076887232,-0.0516167278,0.027265745,-9.87380640218083E-06,-0.0014206689,-0.0076923352,0.0210910856,-0.0520190617
0.0531855067,-0.0420757363,0.0998536347,0.0395637521,8.0506836492051E-05,-0.0004529109,0.0210346891,-0.0146532074,0.0148508845,-0.0025806452,-1.36711395170701E-05,-0.000363178,-0.0146328859,-0.007740547,0.0118767712
0.1483033248,0.0629370629,0.1188272103,0.1183592527,0.0001833773,-0.001326824,0.0201375807,-0.0355618777,0.0396369771,-0.0150452633,-1.01429132958504E-05,-0.0019504705,-0.0353294153,0.0160413321,-0.0464860738
0.1988993567,0,0.1980453504,0,0.0022054146,0,0.0192810023,0.0495495495,0,0.0020258688,-7.80289708066869E-06,0,0.0492148278,-0.0022735897,-0.1767914801
0.57820713,0.0416088766,0.2990381103,0.8411824373,-0.0032924553,-0.0060230857,0.0184629344,-0.0349761526,0.0981869334,-0.0157706093,0.000056589,0.003942704,-0.0347453283,-0.124850515,0.1842322141
0.3696937575,0.0785340314,0.2763690923,0.2030749394,0,-0.0107170218,0.0539895665,0.1891891892,0.0055498106,-0.0046957942,3.88527330661727E-05,0.000056557,0.1865647056,0.0118738882,0.0165977071
0.1282469809,0,0.3355394985,-0.1637939336,0.00100701,-0.0265657878,0.0758480425,0.0189189189,-0.0283662983,0.022842197,1.47390776992493E-05,-0.000277703,0.0185296075,-0.0037182959,-0.0663498321
0.1695848251,0.0195822454,0.2392112203,0.1841315615,0.000301261,-0.0192408097,0.0690908511,0.012718601,0.0110695645,-0.0123655914,9.01751543592619E-06,0.0001421112,0.0124033426,0.0014370183,-0.0296782081
0.1587705555,0.0773195876,0.1283099979,0.0545276196,-0.0005656602,0.0172117688,0.062991086,0.0089189189,0.0030308675,-0.0057775638,4.85607694829082E-06,0.000034908,0.0086302602,0.00112851,0.0338901637
0.163971611,0,0.3346656977,-0.1991646389,0.0014287453,-0.0062794083,0.0574755482,-0.0036577931,-0.0408443583,0.111827957,-0.00000157,-0.0004577415,-0.0037741392,-0.019342806,-0.1934965647
0.0862851059,-0.05859375,0.0552025893,0.1469216418,-0.000718014,0.0099506421,0.0524807182,-0.0071680376,0.0184597494,-0.0118349393,-0.000002466,0.0003874869,-0.0072933316,-0.0155904268,0.0719102716
0.3205720415,0.0193298969,0.1951177235,0.5271003231,-0.0020065796,0.0179599661,0.0479512264,-0.0019190788,0.0360757311,-0.0178379138,4.53060703262444E-06,0.0005572961,-0.0022022964,0.7956756916,0.2000405679
0.2128377753,0.1304347826,0.122342091,0.2102530824,-0.0005283987,0.0040971502,0.0816209009,-0.0024100534,0.0072719281,-0.0144223835,7.21691135359209E-06,7.84498357661939E-05,-0.0027002299,0.0007807044,0.0395275953
0.1541124307,-0.0183598531,0.0874943,-0.0172637425,-0.0011477255,-0.0020662154,0.0970127118,-0.003969004,-0.0034505633,0.0046082949,4.30941644171091E-06,-3.51672146819717E-05,-0.0042250608,-0.0020903765,0.0385628273
0.1031085016,0.0183823529,0.1398195326,0.017284899,-0.0001666875,0.0017717992,0.0842954487,0.0099689854,0.000808156,-0.0005202914,0.000001389,8.46268146511815E-06,0.0096673739,0.0071024991,0.0483562973
0.1308789366,-0.1101591187,0.1588524449,-0.1381099399,-0.0004153408,-0.0018923629,0.0869896793,0.0051788315,-0.0343385683,0.0477419355,-2.75048661088035E-06,-0.0003572917,0.005013116,-0.0068993521,-0.018857941
0.1210603729,-0.0556242274,0.1960920942,-0.1394756748,0.0006682314,-0.0021915203,0.0739647429,-0.0058400109,-0.0348494832,0.0483870968,-6.7462342149607E-06,-0.0005427091,-0.0059006192,-0.0231068076,-0.0684873519
0.1290422672,0.0561797753,0.4473392784,-0.0528257588,0.0015968282,-0.0030460754,0.062996741,-0.0103950104,-0.0150120737,0.0040322581,-9.52576180468553E-06,-0.0006166032,-0.0103836299,0.0761416217,-0.1630379038
0.1391723136,-0.0187969925,0.1951177235,0.1237234878,-0.0001632906,0.0048597885,0.0537319266,-0.0135135135,0.0337194114,-0.0105354621,-8.95648850751371E-06,0.0059590624,-0.0134830944,-0.0086966265,-0.0462327907
0.0578019495,0.0745341615,0.1240117722,0.0175210902,0.0002226757,0.0013305864,0.0105619398,-0.0337837838,0.0039844202,-0.003069719,-8.32527777223134E-06,9.677694277421E-05,-0.0335669832,-2.53235625641099E-05,-0.0333894069
0.0545253218,-0.0558312655,0.0889107707,-0.0524980556,-0.000069709,-0.0010995398,0,0.0878378378,-0.0204070234,0.0056925996,-9.35877171989707E-06,-0.0004506937,0.0869747599,-0.0092926547,-0.0608112767
0.0958453213,0,0.0885798373,0.0526941878,0.00033744,0.0021887747,0.0443448508,-0.0047694754,0.0183159425,-0.0048387097,-8.42416924179741E-06,0.0008465872,-0.0047460866,-0.0381026721,-0.0178949137
0.2489668402,0.111662531,0.6790817242,-0.4899818525,0.0021199404,-0.0046118352,0.2708242752,0.0006435006,-0.108457112,0.0153013848,-0.000025067,-0.0026487071,0.0007734793,-0.1037578711,-0.0600796661
0.1979065805,-0.0964010283,0.1115552326,-0.181291486,-0.0003795036,-0.0071959991,-0.0103202562,0.0163419233,-0.0383866304,0.0018367032,-5.80915435425331E-05,0.0001634396,0.0165114758,0.0172531193,-0.0727407086
0.1189709485,0,0.1291388739,0.1101912313,0,0.0184409785,-0.0235769348,0.0082256169,0.1004207775,-0.0041180508,0.0006335001,-0.0002805058,0.0083702317,-0.0028180586,0.035170954
0.06206869,-0.0387596899,0.1673328488,-0.1093370358,0.0004197448,-0.0032486308,-0.022704273,0.0087087087,-0.0266646806,0.0047206924,0.00003981,0.0001788311,0.0088452838,0.0020241683,-0.0895125774
0.154037856,0.0390625,0.1878824969,-0.1469216418,0.0005165368,-0.012319081,-0.0218613939,0.0115830116,-0.0358434664,0.0017777378,2.08855432419422E-05,0.0001675729,0.0117197004,0.0064011575,-0.0052121189
0.1486363809,0,0.2085919886,-0.1299096622,0.0009209344,0.0383019952,-0.0349228871,0.0007949126,-0.0323570682,-0.0009530792,1.38905118460987E-05,0.0001005237,0.000949761,-0.0090404623,0.1221982293
0.1464730476,0,0.1706661725,0,0.0007345169,0,-0.0477133086,-0.0033976834,3.76772992707129E-17,0,7.01836298831338E-06,0,-0.0032217785,-0.0081141047,-0.079929011
0.0852177549,0.1992031873,0.0935718858,0.1873104597,-0.0004509213,-0.0043278065,-0.0441734961,-0.0037095919,0.2454966536,-0.0138248848,-1.5734933904239E-06,-0.000557952,-0.0035602043,-0.005634774,0.1199485503
0.1670909659,0.0982961992,0.1849620436,0.1663699849,0,-0.0157242326,-0.040877145,-0.007985258,0.064967668,-0.0127077224,-8.86407584661097E-06,-0.0011904261,-0.0078652206,-0.0282715274,0.0667535081
0.088304217,0,0.2807156573,-0.1644304385,0.0006629073,-0.0123558693,-0.0378102859,-0.0142400465,-0.0427365156,0.0290322581,-8.06744319632012E-06,-0.002040772,-0.0140905721,-0.0050090007,-0.0666610526
0.1315752782,0.0786369594,0.3038099951,-0.2033410927,0.0013097126,0.0585827835,-0.0349593419,-0.0147420147,-0.0482782823,0.0186757216,-1.49767343677574E-06,0.0011065796,-0.0146195976,-0.0276499112,-0.0361607476
0.1223189548,0,0.1690942472,0.1500476342,8.9748618766613E-05,-0.0075313393,-0.0323111846,-0.0297297297,0.078213499,-0.0078629032,-4.52120076422346E-06,-0.0005497285,-0.0295696819,-0.1655148049,0.0397557625
0.1163922605,-0.0592105263,0.0374287543,0.0556755695,-0.0010869113,-0.0360286722,-0.0298531768,0.1486486486,0.0191253745,-0.0052430463,-8.15288919845051E-06,-0.0006396319,0.1480869379,-0.0206893506,0.0773326149
0.0691815222,-0.0196592398,0.0941891146,-0.0924277694,-8.00374694526542E-05,-0.0075609635,-0.0275732034,-0.0374220374,-0.0271396049,0.0063813594,-0.000006305,0.0054358365,-0.0372306337,-0.0403603135,0.010739575
0.1112221002,-0.0593667546,0.3079044694,-0.2977198441,0.0008506088,-0.0620953189,-0.0254596923,0.1297297297,-0.0684507603,0.0084807492,7.89852008184946E-06,0.0014751055,0.1293892773,0.0107107385,-0.0259273872
0.0975565453,-0.141509434,0.1157762414,-0.0380174599,-9.40627960888589E-05,0.0097174792,-0.0401100425,0.0102516309,-0.0101117063,-0.0024226736,9.85069337318959E-06,4.76857065917577E-05,0.0102591705,-0.0086939292,0.1547100665
0.3105013886,-0.2027027027,0.1772574178,-0.2859015732,0,0.0152086175,-0.0494340421,0.0283783784,-0.0627107037,0.0004313182,1.54337197397949E-05,0.0002635667,0.0284275877,0.0390193893,-0.0363457413
0.1201545562,-0.124137931,0.2420181317,-0.3307256819,0.0007544457,0.0022482556,-0.0745827874,0.018127884,-0.060047143,0.0045790049,1.82027502242105E-05,0.0001249485,0.0183586428,0.0116946545,-0.2087651957
0.1794880844,0,0.2253511728,-0.219137364,0.000222069,0.002710317,-0.0931749847,0.0092720458,-0.0384803431,-0.0021030582,1.48921147465613E-05,4.66812666138635E-05,0.0095867355,0.0024083814,-0.0005091693
0.1462890077,0.193687231,0.2042785374,0.0404719587,0.0006006612,-0.0017146776,-0.1182159674,0.0032314924,0.0862704992,-0.0022611645,7.5681400891622E-06,-7.8260494007073E-05,0.0034760353,-0.0057905681,0.0548365754
