"low_close_ratio","volume_ma5_ratio","volume_ma10_ratio","ad_ratio","atr5_ratio","natr5_ratio","b_upper5_ratio","ema5_ratio","kama5_ratio","dmi5_ratio","rsi5_ratio","slowk5_ratio","willi5_ratio","ppo5_ratio","ultosc5_ratio"
-0.1118368963,-0.0702081538,-0.0549022696,-0.0003211972,-0.0086408732,-0.0195672671,-0.0483595291,-0.0142261321,-0.0143308948,0.0005235741,0.0510676854,-0.0987349107,-0.0116999977,0.137478663,-0.007019293
0,-0.0207906729,-0.0420183531,0.0004649432,0.0092893,0.0270268106,-0.0201147566,-0.0555370346,-0.036437075,-0.0006789668,-0.0346029379,-0.2613518401,0.0195537152,0.0086662592,-0.0675938188
-0.1492886179,0.001877103,-0.0252573913,-0.0004388924,0.0153016809,0.0209652026,-0.0493765755,-0.0420271954,-0.0317083731,0.0024289942,-0.004183193,-0.126274837,-0.0117322291,0.0064039517,0.1462522159
-0.0914239482,-0.0896056066,-0.0616993271,-0.0002345236,-0.0269573892,-0.0370280166,-0.038145529,-0.0188594887,-0.0107799792,-0.0004269666,0.0220547416,0.1919316805,-0.0117322291,0.0021556754,0.111414865
-0.0565905449,0.0926062056,0.0059216133,0.0001772484,0.0182752812,0.0170612584,0.0025523398,0.0061702481,-0.0003743741,-0.0020006909,0.0364963219,0.251200716,-0.0097419403,-0.0016319982,0.0194221493
-0.011318109,-0.0804189545,-0.0469355166,0.0002486017,-0.0176054027,-0.022342694,-0.028647752,0.0041091588,-0.0026353133,-7.89192784755451E-18,0,-0.0198576976,0,-0.002625496,-0.0924087001
-0.1532945736,0.3084726681,0.1739537403,-0.0013048351,0.0182739988,0.002429482,0.0911801818,0.06836585,0.0459779368,0.0093887386,0.0696175022,0.1884102395,-0.0351966874,-0.0101353487,0.1676947394
-0.1397450533,0.4182166853,0.310383611,0,0.1091683611,0.1247895279,0.0794123077,0.0821181681,0.0761551103,0.003817881,0.0128791825,0.0720905104,0.0302874567,-0.0399728139,-0.0448174444
-0.0217978395,0.0735882673,0.1149817281,0.0014019391,0.0454041997,0.0669565223,0.0132510393,0.026570864,0.004698728,4.05536079210324E-05,-0.0241421653,0.1109107885,0.0268762697,0.0151167034,-0.0857840594
-0.066943128,-0.0566238105,0.0246859941,0.0004428136,0.0213866053,0.0423458844,-0.0074777055,-0.027852295,-0.0024555178,-0.0019145061,-0.0360492499,0.0380085957,0.0233059146,0.0011402272,-0.0089266407
-0.0226362179,-0.1607759441,-0.0488611546,0.0002495516,-0.0515498456,-0.0575016987,0,-0.0460794837,-0.0006807689,-0.0017060391,-0.0222995077,-0.0737669596,0.0059278631,0.001099612,-0.0086397469
-0.0999410377,-0.1480663634,-0.049328775,-0.0005833995,-0.0398177427,-0.0611726861,-0.0081069908,0.0058899191,-0.0017865447,0.0119313059,0.0478673556,0.0678590064,-0.0078214861,-0.0050638497,0.0072198709
-0.0556540583,-0.0197106498,-0.0131061329,-9.95470587150397E-05,-0.0347084047,-0.0426992371,-0.0557261385,-0.0006794276,-0.0101294585,0.0018691565,-0.0043412696,-0.0235685594,0.0012570245,-0.0131729338,-0.0265411979
-0.0337112172,-0.1071925593,-0.0732791193,6.23696783089045E-05,-0.0447839685,-0.0515108332,-0.0482739078,-0.0188634878,-0.0130287365,-0.0010470571,-0.0185435611,-0.0817672454,0.0004413378,-0.0968801174,0.0729543827
0,0.0142310111,-0.0439793267,0.0006700799,-0.0067005447,0.0078343332,0.0201522044,-0.0634092297,-0.0276847927,0.0021612165,-0.0424710003,-0.1811784402,0.0103519669,0.0105472631,-0.0316853342
-0.0916463909,-0.1360454625,-0.092546577,-0.0002809545,-0.0303641439,-0.0427386332,0.0021851497,-0.028732083,-0.0052736632,0.0014896232,0.0327757679,-0.1082860098,-0.0117322291,0.0015504061,0.1012243225
-0.0229115977,-0.1463238832,-0.0960826269,7.61008342688784E-05,-0.0436474307,-0.0553921545,-0.0289141894,-0.0192493928,-0.03748888,-0.0012929733,0,-0.2295082412,0,0.0020166407,-0.0781561678
0,0.1908606957,0.0196195329,0.0008321238,0.0200852897,0.0301956078,-0.0437769331,-0.02699569,-0.0401316639,-0.0010329664,-0.0175164549,-0.2008145472,0.0043995859,0.0001056499,-0.1171465308
-0.0354010025,0.0819263621,0.0160071979,0.0003734252,0.0247839438,0.0460229895,-0.0231325198,-0.0606383436,-0.0646454402,0.0068687475,-0.0433249615,-0.1966705744,0.0058661146,0.0018457393,-0.0203534443
-0.0352244389,-0.1066810003,-0.0625167686,0,-0.0434392691,-0.0579178162,-0.0007110752,-0.031293112,-0.01421049,-9.69180951634894E-19,0.0431327489,0.0115964824,-0.0033520655,-0.0014686636,0.0929911235
-0.0467328371,-0.0413781908,-0.0275873162,-0.0002435373,-0.0479536387,-0.0636046423,-0.0202196783,-0.0113665079,-0.0143689554,0,0.0332035463,0.143428904,-0.0037049145,0.0007838257,-0.0313856703
-0.0233085809,-0.1182471361,-0.0559995705,5.53756040395326E-05,-0.0425798833,-0.0554246087,-0.0307228132,-0.002779121,-0.0079341125,-0.0013789688,0.0140012073,0.0376714927,-0.0020703934,-0.0013348626,-0.028521509
-0.0350496278,-0.0330527689,-0.0255120393,8.77874649242899E-05,-0.0016531452,-0.000578393,-0.0255275094,-0.0066692429,-0.0060224307,0.0018348104,-0.0085226204,0.1570573863,-0.01082975,-0.0025192404,0.0786592817
-0.0116832093,0.0754175047,0.002875579,0.0003373736,-0.0013270469,-0.001684131,-0.0060380032,-0.0044512434,-0.0172997618,-0.0015123957,0,0.0873558444,0.0092880147,-0.0074776737,-0.0043343603
-0.0239001692,0.1169928513,0.0477042088,0.0004225147,0.0707671116,0.1058972995,0.030178959,-0.0463929017,-0.026077355,0.0131699794,-0.0617230226,0.047819163,0.0184363601,5.09764242989344E-05,-0.0722756155
-0.0237794613,-0.0633379248,-0.0398756797,5.93518666262088E-05,-0.0446134452,-0.0594356409,-0.0039964494,-0.0214493463,-0.0185406953,0,0.0674956339,-0.0460126999,-0.0043995859,-0.0005866673,-0.0649673509
0,0.0897285257,0.0377643652,0.0006054182,0.0067087054,0.0180985712,-0.0063430548,-0.0436402795,-0.0506802902,0.0005197875,-0.0392059758,-0.143457489,0.0100561964,0.0047787881,-0.0989337854
-0.0119500846,-0.0797336916,-0.0319020718,0.0001557814,-0.0174027646,-0.0280997887,-0.0256235716,-0.0096401846,-0.0082529094,0,0.1082256141,-0.0243914563,-0.0070393375,0.0020862408,0.0725428281
-0.0118299832,0.0303097385,0.0355374617,0.0004432376,0.1268139457,0.1531440154,-0.031382912,0.013267402,-0.0007278301,-0.0009907366,0.0463418135,0.1109223499,-0.0065037357,0.0040136252,0.003741964
-0.0350496278,0.0010983649,0.0045176256,-8.46658615704166E-05,-0.0315428469,-0.0471577393,0.0382651169,0.0334001008,0.0043524172,0,0.0320858591,0.1628276423,-0.0117322291,-0.0056043411,0.1246115945
-0.0118597817,-0.026003303,-0.002785825,0.0003218237,0.0029419127,0.0130769569,0.0016160099,-0.0071824519,-0.0002932059,-0.0016452857,-0.0338088801,0.0051035004,0.0211180124,-0.0045075635,-0.0737066751
0,-0.0293617331,-0.0200294041,0.000352213,-0.0174965686,-0.014649913,-0.0052386455,-0.0292597802,-0.001307451,0.001117833,-0.0275842981,-0.1335894093,0.0153985507,-0.0130612108,-0.0138437786
-0.0120417732,-0.0911795194,-0.0485726127,0.0001805685,-0.0248117701,-0.0299971093,0.0043135675,-0.0245224565,-0.0025058141,0.0016592904,-0.006541607,-0.2228111614,-0.0015302908,-0.0441873806,-0.0650402313
-0.0602088662,-0.0327133219,-0.0301045344,-7.51186214191035E-05,-0.0100759737,-0.0127872336,-0.0057594965,-0.0164172165,-0.0105563096,0.0016776997,0,-0.0918197736,-0.0075992848,-0.0073273572,0.1329146476
-0.0592989085,-0.0401330745,-0.0345595176,-0.0001139932,-0.0082320846,-0.019576299,-0.0365120603,0.0187387083,-0.0016013533,-0.0019592498,0.0825190765,0.2615057097,-0.0140786749,-0.1101730354,0.0489203877
0,-0.021024878,-0.0347683169,0.0002647084,-0.0179671373,-0.0121817186,-0.015267471,-0.0221033868,-0.0089145208,0.0057812723,-0.0409385622,0.0311442056,0.0206710704,0.0090819272,-0.020629265
-0.0480442177,-0.0583309197,-0.0487228298,-6.6869687745609E-05,-0.0266294099,-0.0367576266,0,-0.004880939,-0.0003118322,0.0015579545,0.0220005223,0.2207498955,-0.0086638,0.0013917825,0.1391192493
0,0.1095095765,0.0268844248,0.0004030853,-0.0101605402,-0.0019564554,0.0115333207,-0.0379728399,-0.0084925363,0.0012273815,-0.0395463135,-0.0809813652,0.0301685892,0.0019553107,-0.0374023865
-0.0366883117,0.0430267703,0.0095491386,-6.77615840125615E-05,-0.0335990719,-0.0426399665,0.0013099114,-0.025480849,-0.0080619254,0.0006534126,-2.99510507217944E-17,-0.0743246058,-0.0062111801,-0.0005185249,0.003350482
0,0.4144998858,0.2707649661,0.0012360669,0.2157602635,0.2624288396,-0.0354779088,0.008007182,-0.0058673999,-0.0003031944,0.0757724412,-0.1189593006,-0.0056082634,0.0006388043,-0.1256421491
-0.0722506394,-0.1130907845,-0.0338814002,-0.000025229,0.0065802134,0.0067578849,0.0035864247,0.0103377186,-0.0007124562,-0.0011342972,0.0082829325,0.0214018268,-0.0019553715,-0.0045072571,0.1253917024
-0.0369764398,-0.0041014358,0.0459247342,0.0002449865,0.0144693817,0.0332729735,-0.009471964,-0.0381028967,-0.0203193166,-0.0019654253,-0.0515312938,0.0520439788,0.0130648961,0.0082250627,-0.0316935443
-0.0124889478,-0.1424372224,-0.0494971173,0.0001737184,-0.0337935947,-0.0353058873,0.0151363019,-0.0507230515,-0.0206228817,0.0106570463,-0.027931567,-0.0058998449,0.0028343486,0.0011067859,0.0101136887
0,-0.1107336716,-0.0311145627,0.0002993444,-1.60612679050033E-05,0.0116047188,0.0188943477,-0.0696360735,-0.0462096851,0.003211681,-0.0353160151,-0.1212061543,0.001135377,0.004513814,-0.0855089334
-0.1154632153,0.0765412239,0.0155818157,-5.78885119376637E-05,0.0580835074,0.0793383506,-0.02455182,-0.0623925532,-0.1089074519,0.0016902465,-0.0164707479,-0.1686048048,-0.0083360575,0.0061929476,0.1074656508
-0.0382791328,-0.0818258482,-0.0514888948,0,-0.0449663971,-0.060087299,-0.0784635528,-0.0316608574,-0.0505875849,0,0.0702710308,0.0362668305,-0.0049305704,0.0062619905,-0.0031448289
-0.065212373,-0.0211739364,-0.0426927148,8.07101915149348E-05,0.0365898329,0.0610820357,-0.0400063328,-0.0629813703,-0.0682527484,0.0005635787,-0.0416659559,-0.1677012627,0.0085043142,0.0022106553,0.0194665197
-0.0895606884,-0.0365041244,-0.0442075462,-4.49346674581676E-05,0.0094930775,0.000129657,-0.045658573,-0.0055077277,-0.003492756,-0.0005589802,0.1808914106,0.3518646495,-0.0135987201,0.0002323688,0.0824695827
-0.0506272401,-0.0827255347,-0.0631128409,-6.77866209067397E-05,-0.0446958402,-0.0627201704,0.010404405,0.017451742,0.000098728,-0.0002686203,0.0330644394,0.3889793247,-0.0273752013,-0.0027351907,0.07160019
0,-0.0414315462,-0.0413603396,0.0002047867,-0.0298184583,-0.0362877518,0.0104946998,0.0063338177,-0.0001821699,-0.0012153371,-0.0060056576,0.1548271051,0.0655938265,-0.0053895626,-0.0586931391
-0.0627777778,-0.0682599073,-0.0541030363,-0.0001120176,-0.0356230585,-0.0512809066,0.0237329879,0.0252592615,0.0022134176,0.0004475479,0.0291246747,0.1900013762,-0.0201123928,-0.0089226778,0.0385135653
-0.0631143878,-0.0263736438,-0.0351858065,-2.06907435216246E-05,0.0022776479,0.0062008728,-0.0196383093,0.0062916599,0.0040795857,0.0007821148,-0.0135661547,0.1913441763,0.0407177364,-0.0269787014,0.0459909569
-0.0763513514,-7.55592812115015E-05,-0.0311303175,-6.35318600817128E-05,0.0018135873,0.0073026037,-0.0062772162,-0.0115061975,-0.0005783562,0.0009966054,-0.0211994098,0.1090632357,0.0331854481,0.0108278274,0.025627648
-0.0128642987,-0.0478155854,-0.0483151676,0.000098608,-0.0313163997,-0.0334616812,0.0113581291,-0.028655403,-0.0081768233,3.2796737788467E-19,-0.0276546558,0.0359910313,0.0175983437,-0.0045118718,-0.0365529669
-0.0257285974,0.048257577,0.001454725,7.12291734402871E-05,-0.0267855132,-0.0339930039,0.0015881651,-0.0191977669,-0.0061832104,0.0001921123,2.7763234419854E-17,-0.0203096384,-0.0004512396,-0.0073477168,0.0356558805
-0.0257285974,0.0089434448,-0.008496229,6.39482920703297E-05,-0.0226832249,-0.0287868651,-0.0266051516,-0.0128407073,-0.0286287848,-6.0304148430237E-19,0,-0.0472586948,0,-0.0245069983,-0.0495208852
-0.0384877384,-0.0162130638,-0.0149209481,-3.43283115111896E-05,-0.0320054106,-0.0421811655,-0.0305385252,-0.0032821093,-0.0059852223,0,0.0252731702,0.0383557433,-0.007465964,0.0440027458,0.0079452212
-0.0254504505,0.0947040606,0.0489492442,0.0001340282,0.0281223016,0.0304177716,0,0.0137112884,0.0001003965,-0.001035623,0.0525746821,0,-0.0087991718,0.0012163343,-0.0643591592
-0.0381756757,0.0524694181,0.0415559182,3.77602281335144E-05,-0.0049822172,-0.0063228405,0.0110615855,0.0091194557,0.0106752771,-0.0008699029,-3.27834324111785E-17,-0.0976100355,0,-0.005648724,0.0330188655
-0.0127597109,-0.0606744696,-0.0209875607,0.000054605,-0.0570631542,-0.0709487729,0.0014791037,0.0007906163,-3.55634205246852E-05,-9.48772375312024E-19,-0.0154120994,-0.0723503838,0.0058661146,-0.0073457266,0.0141651755
-0.0874226348,0.1801246232,0.1222395802,-3.33001249480121E-05,0.1135842493,0.1280492758,0.0460293082,0.042757654,0.0355651642,0.0068574113,0.0740597109,-0.0520507479,-0.0161428416,-0.0367366024,0.0440608828
-0.0745382586,-0.0639015777,-0.0120384619,-0.000101549,0.000555274,-0.0025417221,0.0311730486,0.0387789453,0.0332727444,4.59362546744087E-19,0.0056498141,0.0133697051,-0.0073326432,0.0219895319,0.0319775936
-0.0247807018,0.0513104795,0.0507882271,0.0001428176,-0.0117167673,-0.0164474833,0.0228769476,0.0308880759,0.0251142236,0.000252628,0.00264528,0.0880236805,0.003910743,0.0048469773,-0.0140050412
-0.0123578303,0.0768156172,0.0630543008,0.0003043327,0.0153182143,0.0177762064,0.0125243532,0.02566229,0.0218098245,0.0001646181,0.0026870312,0.1331206744,0.0130730553,0.0025028469,-0.050225164
-0.0124889478,-0.0465095618,0.0005558496,0.0002081411,0.0118787734,0.0217548704,-0.0296080539,-0.0035901979,-0.0011527548,-0.0011003669,-0.0408995679,0.0540750829,0.0231557154,0.0015158836,-0.0428606062
-0.0495614035,-0.0269844868,-0.0061194364,0,-0.0025151537,-0.0080179732,0.0008849233,0.0130822514,0.0016817935,3.84903207182012E-19,0.0225351643,0.0684449857,-0.0038496377,-0.0023078837,-0.0254062547
-0.0370734908,-0.0643766487,-0.0254533012,-4.45481487102855E-05,-0.0375791849,-0.0491787164,0.0049073908,0.0138495503,0.0014931427,-3.84903207182012E-19,0.0055908298,0.0117158714,0.0033090903,-0.0033830242,-0.0374651112
-0.0247807018,0.1023163783,0.060240138,0.0002404627,0.0188048521,0.0255447747,0,0.0040758353,0.0001204976,0.0009857447,-0.0126096795,-0.0435159435,0.0043995859,-0.0043508512,-0.0230551817
-0.0493019197,-0.0628624799,-0.0337414575,-7.09685950259082E-05,-0.0226257261,-0.0317807852,0.0047491743,0.012978892,0.0007853859,2.65440989609064E-19,0.0150120588,0.0106666761,-0.0120877512,-0.0061519347,0.0969280641
0,0.0383311789,0.0112815568,0.000333053,-0.0319632226,-0.0405639401,-0.004355397,0.0086334145,0.0133160398,0.0004074175,0,0.0299598763,0,-0.0031893969,0.0003757893
-0.0247807018,-0.0173808782,-0.0066749842,0.0001173932,0.0004070474,0.0037534533,0,-0.0044785836,6.11167669236152E-05,-0.001630087,-0.0301310723,-0.104892093,0.0250287555,-0.0040173671,-0.0494524201
-0.0124889478,0.002794258,0.0061571562,0.0002355451,0.0142061465,0.0230620664,0.0084234804,-0.018338331,-0.0033222857,-0.0020565555,-0.0391266235,-0.1637445301,0.0059422979,-0.0110226279,-0.0962059464
-0.236599665,0.5968313846,0.426523963,-0.0005041426,0.3481693957,0.3861185796,0.1138337562,0.09552653,0.0520056687,0.1429263808,0.1575050273,-0.021573907,-0.0215320911,0.1316017391,0.2801430636
-0.012166236,-0.1013298591,-0.0146515635,0.0003577738,0.0051381475,0.024172198,0.0079211829,0.0071064202,0.0012244078,0,-0.0411195318,-0.0863511227,0.0322636301,0.0029122065,-0.065896819
-0.0364046392,-0.1330303973,-0.0373176398,0.0001552655,-0.011456869,-0.0160859663,0.0080090426,0.0097760268,0.0017655691,-0.0002178221,0.0035204177,-0.0048684035,-0.0015302908,0.0005685563,0.0097361436
-0.0713383838,-0.1325770172,-0.0367154341,-0.0001746787,-0.017337846,-0.0339725752,0.0265031939,0.0467924033,0.0138001923,0.0001121469,0.0244014193,0.0475963225,-0.0127987954,0.0093074672,0.0555240496
-0.0357594937,-0.1530029104,-0.0520136862,0,-0.0473672701,-0.0587094481,-0.018102618,0.0259513348,0.0150367273,0,-0.0049964611,0.0445602027,0.0048709701,0.0078056761,0.0205776584
-0.1381418093,0.3348797787,0.1296938106,-0.0005726612,0.06767192,0.0619076058,0.0674951063,0.0868552731,0.0199866619,0.0005381545,0.0266252386,0.1610773866,-0.0244700779,-0.0017305767,0.0314804069
-0.0694103194,-0.0161269417,-0.0224533275,3.85616194374798E-05,0.0074048474,0.0124631419,0.0291498642,0.0472537154,0.073359056,1.63919077361221E-05,-0.0086277181,0.0551929019,0.0242735775,0.0038184564,0.0462820157
-0.1269403595,-0.0766553737,-0.0473036344,-0.0003226161,-0.0020634094,-0.0041183199,0.0041918282,0.0361111665,0.0557024969,-0.0008231882,0.0017736454,0.0506650009,0.0012570245,0.0027824954,0.0825952422
-0.0358502538,0.0852706422,0.0329310216,0.0006041695,0.0697289468,0.1134707766,0.0041354521,-0.0437160119,-0.0003470377,-0.0015433342,-0.0528997474,-0.0218273966,0.087226573,-0.0031537906,-0.0901377218
-0.0121036847,-0.0911225415,-0.0453797958,0.0002918771,-0.0552397525,-0.0631065046,0.0145301021,-0.0537038099,-0.0026033738,-0.0021375549,-0.0199195849,-0.0126998118,0.0037227265,-0.005293971,-0.0148185009
-0.0242073693,-0.0997691287,-0.0493372042,0.0001321567,-0.0420563889,-0.0533729924,-0.0259067825,-0.036134711,-0.0349047361,0.0260132905,0,-0.1402061784,-0.001303581,-0.0105879351,-0.0722134067
-0.0360331633,-0.1442131514,-0.0747814332,0,-0.0454160784,-0.0618983456,-0.0417957222,-0.0094084618,-0.0043319559,-0.0014873404,0.0274742696,-0.034159038,-0.0047867495,-0.0428377865,0.0105344961
-0.0366883117,-0.0557541428,-0.0386469614,0.0001513652,0.0071953972,0.0204701212,-0.092327858,-0.040944554,-0.03089806,0.0452711594,-0.0345887074,-0.0719628944,0.0043995859,0.02751344,-0.0923983948
-0.0123578303,0.01445729,-0.0365669671,0.0002258599,-0.040924398,-0.0460303286,-0.0082205178,-0.0474357559,-0.0285509652,0.0004728375,-0.0206896952,-0.1577062666,0.001303581,0.0025150432,0.013947988
-0.0368798956,-0.098252619,-0.0808892367,-3.40697076516664E-05,-0.0459417812,-0.0612082391,-0.0063039037,-0.0218277067,-0.006076047,0,0.0308009695,-0.1150572474,-0.0050280982,4.4803909770631E-05,0.0541612746
-0.0124889478,0.0004250876,-0.0388021213,0.0002076363,0.0156276865,0.0299281347,-0.0035878804,-0.0448845282,-0.0221076476,0.0008018389,-0.032706305,-0.3085916726,0.0064836003,-0.0014192708,-0.0788071652
-0.0254504505,0.0533771676,-0.0041237626,0.0002294065,0.0339015289,0.0554632605,-0.0282541118,-0.0657527028,-0.069829079,0.0006624157,-0.0346940152,-0.3486313224,-0.0010167932,0.0016461196,-0.0641915964
-0.0509009009,-0.0085491093,-0.0293347803,0.000029396,-0.0052000994,-0.0065993509,-0.0213181851,-0.044334116,-0.0420060949,8.61141798477568E-05,-2.44098510336863E-17,-0.3958621437,-0.0045908723,-0.0014168161,0.0047720844
-0.1490765172,0.0330834204,0.0032721988,-0.0002527592,0.0369658109,0.0312065009,-0.0077927288,0.0168617405,0.0002079473,-0.001285749,0.198095941,0.5540161239,-0.0197981366,-0.0023294002,0.2394776816
-0.0250443262,-0.0791559581,-0.0368791287,0.0001068456,-0.0107757409,-0.0088815606,-0.0324814753,-0.0042943872,-0.0013038159,-0.0014624969,-0.0163531712,0.3382757646,0.0150842946,0.0003090273,-0.0351900646
-0.0624447392,-0.0781226485,-0.0374211719,1.65598776208563E-05,0.0107439257,0.0119688053,0,0.0023065027,-3.9515550361671E-05,0.0022019731,0.0092039207,0.3286756274,-0.0103519669,-0.0030043461,0.0432926141
0,-0.0297246209,-0.0270945681,0.0002032063,-0.0489998046,-0.0592391258,-0.0033482002,-0.0088019235,-0.0025223522,1.48053634713563E-18,-0.0143462035,0.148803207,0.0117322291,-0.0086005618,0.0042879585
-0.0125221631,-0.01079795,-0.0194743457,0.000148076,-0.022322721,-0.0298882941,-0.0164837263,-0.0006995103,-0.0016977518,-0.0019591719,0.0129560251,0.1861772371,-0.0024747671,-0.0162504227,-0.0379156168
-0.01265681,0.0550277607,0.0066372049,0.0001852768,-0.0075614343,-0.0030918414,-0.0053030395,-0.0211780474,-0.0142907225,0.0270105341,-0.0315112729,0.0058195498,0.0385487528,-0.0368013876,-0.1442320616
-0.0517399267,0.1239612539,0.0468577304,0.0001470159,0.0618761381,0.0937569921,0.0282535577,-0.0557440779,-0.0434660695,0.0025568783,-0.0486583159,-0.0090655462,-0.0034779335,0.0246983765,0.0088639744
-0.0648530762,0.0572391969,0.0302489034,-3.52688082437814E-05,-0.0063695034,-0.0064128783,-0.009871051,-0.0427675501,-0.0469087631,0.0001229721,-0.0071742692,0.0545140658,-0.0014665286,0.0258760274,0.0356924951
0,-0.0519836873,-0.0163439892,0.0002137511,-0.0153498143,-0.0077805355,-0.005078219,-0.0657205229,-0.0677534907,0.0001163704,-0.0420388031,-0.0268095727,0.0092622862,0.0161517708,-0.0228382813
-0.1180362117,-0.1015126307,-0.0412780323,-0.0001586085,-0.0021621061,-0.0078559741,-0.0525072213,-0.0282752381,-0.0195488064,0.0002597571,0.1314714192,0.0378109776,-0.0109231099,0.0074153127,0.1796597531
-0.039019337,-0.1171070266,-0.0510271483,0.000018803,-0.0228713693,-0.0338775507,-0.0559626556,-0.0028269071,-0.0016877346,-0.0014834711,0.0578145109,-0.0498517372,-0.009679089,0.0007099623,0.0110236455
0,-0.1455394718,-0.0770562661,8.32678780386139E-05,-0.0302950552,-0.036851212,-0.0121448552,-0.0072597605,-0.0009169676,-0.0005449675,-0.0078704828,0.0509599866,-0.0103519669,-0.0017847859,-0.0147117252
-0.0520257827,0.053628435,-0.0141155795,2.05422389018545E-05,0.0096396065,0.0105021676,-0.0049442718,0.0005350679,-0.0001331492,0.0014654904,0.0167810534,0.0195654026,-0.0058661146,-0.0029852695,-0.0143124479
