date,open,high,low,close,volume
2013-02-22,42650,43000,41850,42350,1539244
2013-02-25,42100,43000,42000,42150,797184
2013-02-26,42450,42650,41250,41750,995671
2013-02-27,42000,42250,41500,42100,756261
2013-02-28,42650,43300,42350,42650,1030149
2013-03-04,43650,43650,42650,42650,1140629
2013-03-05,43100,43100,42350,42500,813582
2013-03-06,42550,43150,42400,42500,799786
2013-03-07,42200,42900,41350,41800,791754
2013-03-08,41600,42000,41450,41900,1719082
2013-03-11,42100,42250,41250,41550,674525
2013-03-12,41500,41500,40850,41250,608389
2013-03-13,41050,41300,40500,40800,518345
2013-03-14,40550,40750,40000,40500,951470
2013-03-15,40450,41200,39900,40350,767955
2013-03-18,40200,40850,39950,40200,668022
2013-03-19,40000,40250,39250,39500,1713950
2013-03-20,39000,39100,38350,38350,1804059
2013-03-21,38000,38150,37600,37750,1777928
2013-03-22,37750,38350,37600,37650,2160250
2013-03-25,38000,39900,37900,39400,2312600
2013-03-26,39300,40100,39250,39650,1936005
2013-03-27,40150,40200,39550,39900,1161616
2013-03-28,39350,40450,39350,39850,914915
2013-03-29,41150,41150,40400,40400,1047648
2013-04-01,40500,41050,40150,40600,597798
2013-04-02,40600,41050,39200,39950,981581
2013-04-03,39950,40450,39550,39850,710971
2013-04-04,40300,40450,39200,39450,857203
2013-04-05,38700,39200,38350,38800,700284
2013-04-08,39900,39900,38550,38800,541374
2013-04-09,39150,39200,38650,38650,543847
2013-04-10,39500,40100,38850,39500,993391
2013-04-11,40000,40550,39450,40100,778292
2013-04-12,40200,40450,39350,39600,852124
2013-04-15,39200,39500,38650,39250,467707
2013-04-16,38900,39550,38150,38950,1169460
2013-04-17,38650,39000,37700,38350,1286944
2013-04-18,38200,38200,37100,37250,1104227
2013-04-19,37200,37550,36900,37350,900846
2013-04-22,37200,39200,37200,38900,1126354
2013-04-23,38900,39150,38300,38750,628671
2013-04-24,39000,39800,38550,39550,1035082
2013-04-25,39350,39700,38950,39550,644613
2013-04-26,39100,39450,38750,39250,511903
2013-04-29,38700,38900,38000,38250,1289071
2013-04-30,37250,38800,37250,38100,1551531
2013-05-02,38800,38800,36600,37200,1948048
2013-05-03,37150,37500,36650,37050,899152
2013-05-06,37400,37550,37050,37250,725823
2013-05-07,37250,37400,36950,37100,582261
2013-05-08,37250,37900,37150,37500,757715
2013-05-09,37900,38900,37600,38450,1359720
2013-05-10,38700,38900,37500,37850,656795
2013-05-13,37550,37800,37200,37700,706007
2013-05-14,37450,37700,37300,37550,1287377
2013-05-15,38000,38550,37800,38050,1867841
2013-05-16,38600,39850,38500,39250,2090943
2013-05-20,39950,40000,39500,39500,1170697
2013-05-21,39500,39900,38950,39550,679258
2013-05-22,39800,40500,39750,39850,1111994
2013-05-23,39850,40250,39650,39650,939077
2013-05-24,40100,40550,39800,40200,985584
2013-05-27,39750,40500,39750,40250,443285
2013-05-28,40100,40350,39900,40250,986619
2013-05-29,40500,41200,40350,40700,1326035
2013-05-30,40300,40950,40050,40550,778921
2013-05-31,40900,40900,39950,40550,1171030
2013-06-03,40300,40850,40150,40600,341055
2013-06-04,40850,40850,39900,40300,731604
2013-06-05,40600,40700,38900,39000,1481957
2013-06-07,39500,39750,38950,38950,948525
2013-06-10,38950,39700,38950,39650,421296
2013-06-11,39950,40100,39450,39750,777149
2013-06-12,39700,40200,39250,39400,682925
2013-06-13,39000,39150,38050,38050,1587521
2013-06-14,38050,38350,37350,38300,1243422
2013-06-17,37900,38600,37900,38350,577992
2013-06-18,38200,38700,38000,38400,461323
2013-06-19,38300,38500,37750,38300,403744
2013-06-20,38200,38200,37150,37700,839719
2013-06-21,36800,37450,36750,37050,907353
2013-06-24,37050,37050,36400,36400,920474
2013-06-25,36300,37000,35800,35950,1364914
2013-06-26,37000,37050,35900,36100,1106066
2013-06-27,36250,37300,36250,37050,1131738
2013-06-28,37000,38450,37000,37600,1326418
2013-07-01,37000,38100,37000,37850,1019280
2013-07-02,37850,38500,37500,38200,641460
2013-07-03,38500,39000,37350,37400,906202
2013-07-04,37500,37700,37000,37300,629552
2013-07-05,37950,38250,37600,37850,504459
2013-07-08,37900,38850,37850,38150,481441
2013-07-09,38850,38850,38300,38500,436730
2013-07-10,38950,39000,38400,38650,923897
2013-07-11,39000,40050,38650,39750,1721529
2013-07-12,39850,39950,39350,39850,918034
2013-07-15,39400,40000,38700,39800,451780
